link,id,gender,age,nationality,noncountry,education,occupation,province,city,id.1,g1_public_indoor,g2_public_outdoor,g3_anti_smoking_ads,g4_smoking_public_venues,g5_accept_free_hookah,g6_quit_difficulty,g7_harmful_hookah_cigarettes,g8_water_filter_harmless,g9_flavor_reduce_harm,g10_workplace_smoking_restrictions,g11_current_tobacco_use,id.2,cs_q1_age,cs_q2_reason_gaining_peace_of_mind,cs_q2_reason_relieving_fatigue,cs_q2_reason_gaining_pleasure,cs_q2_reason_gaining_experience,cs_q2_reason_life_pressure_and_stress,cs_q2_reason_imitating_others,cs_q2_reason_as_a_hobby_and_entertainment,cs_q2_reason_feeling_of_greatness,cs_q2_reason_curiosity,cs_q2_reason_stubbornness_against_parents,cs_q2_reason_mental_emotional_problems,cs_q2_reason_hopelessness_about_the_future_of_life,cs_q2_reason_combined,cs_q3_daily_cigarette_consumption,cs_q4_morning_urge_to_smoke,cs_q5_time_to_first_cigarette,cs_q6_peak_smoking_times,cs_q7_hardest_cigarette_to_skip,cs_q8_smoke_when_sick,cs_q9_first_smoking_location,cs_q10_smoking_start_reason,cs_q11_enjoy_smoking_agreement,cs_q12_bothered_by_smoking_restrictions,cs_q13_smokers_friend_count_opinion,cs_q14_smoking_affects_respect_opinion,cs_q15_recommend_smoking_to_others,id.3,qcs_q1_wants_quit,qcs_q2_attempted_quit,qcs_q3_quitreason_illness_fear,qcs_q3_quitreason_family_insistence,qcs_q3_quitreason_for_children,qcs_q3_quitreason_healthcare_advice,qcs_q3_quitreason_workplace_rules,qcs_q3_quitreason_tired,qcs_q3_quitreason_highcost,qcs_q3_quitreason_others,qcs_q3_quitreason_combined,qcs_q4_num_attempts,qcs_q5_time_between_quits,qcs_q6_last_quit,qcs_q7_failure_reasons,qcs_q8_quit_methods,qcs_q9_withdrawal_symptoms_craving,qcs_q9_withdrawal_symptoms_irritability,qcs_q9_withdrawal_symptoms_productivecough,qcs_q9_withdrawal_symptoms_concentrationloss,qcs_q9_withdrawal_symptoms_weightgain,qcs_q9_withdrawal_symptoms_others,qcs_q9_withdrawal_symptoms_combined,qcs_q10_canquit_again,qcs_q11_supporters,id.4,hs_q1_age_started_smoking,hs_q2_reason_gaining_peace_of_mind,hs_q2_reason_relieving_fatigue,hs_q2_reason_gaining_pleasure,hs_q2_reason_gaining_experience,hs_q2_reason_life_pressure_and_stress,hs_q2_reason_imitating_others,hs_q2_reason_as_a_hobby_and_entertainment,hs_q2_reason_feeling_of_greatness,hs_q2_reason_curiosity,hs_q2_reason_stubbornness_against_parents,hs_q2_reason_mental_emotional_problems,hs_q2_reason_hopelessness_about_the_future_of_life,hs_q2_reason_combined,hs_q3_daily_hooka_consumption,hs_q4_morning_urge_to_smoke,hs_q5_time_to_first_hooka,hs_q6_peak_smoking_times,hs_q7_time_per_session,hs_q8_tobacco_type,hs_q9_hardest_hookah_to_skip,hs_q10_smoke_when_sick,hs_q11_first_time_location,hs_q12_how_start,hs_q13_enjoy_smoking_agreement,hs_q14_bothered_by_smoking_restrictions,hs_q15_smokers_friend_count_opinion,hs_q16_smoking_affects_respect_opinion,hs_q17_recommend_smoking_to_others,id.5,qhs_q1_wants_quit,qhs_q2_attempted_quit,qhs_q3_quitreason_illness_fear,qhs_q3_quitreason_family_insistence,qhs_q3_quitreason_for_children,qhs_q3_quitreason_healthcare_advice,qhs_q3_quitreason_workplace_rules,qhs_q3_quitreason_tired,qhs_q3_quitreason_highcost,qhs_q3_quitreason_others,qhs_q3_quitreason_combined,qhs_q4_num_attempts,qhs_q5_time_between_quits,qhs_q6_last_quit,qhs_q7_failure_reasons,qhs_q8_quit_methods,qhs_q9_withdrawal_symptoms_craving,qhs_q9_withdrawal_symptoms_irritability,qhs_q9_withdrawal_symptoms_productivecough,qhs_q9_withdrawal_symptoms_concentrationloss,qhs_q9_withdrawal_symptoms_weightgain,qhs_q9_withdrawal_symptoms_others,qhs_q9_withdrawal_combined,qhs_q10_canquit_again,qhs_q11_supporters,id.6,res_q1_past_month_shortness_of_breath,res_q2_productivecogh,res_q3_ability_reduces,res_q4_diagnosed_respiratory_illness,res_q5_condition_diagnosed,id.7,surveyor,surveyor_id,spam,start_date,end_date,greg_start_date,greg_end_date,res_time_sec,res_time_min,new_ser,new_sur
https://survey.porsline.ir/n/k/7qvDfHG/Eg5G?review_token=None,Eg5G,مرد,22,ایرانی,,کارشناسی ( لیسانس),آزاد,تهران,تهران,Eg5G,خیر,خیر,خیر,خیر,خیر,خیر,نظری ندارم,خیر,ضرر دارد اما خیلی کم,بله,قلیان حرفه‌ای,Eg5G,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eg5G,,,,,,,,,,,,,,,,,,,,,,,,,,Eg5G,18,,relieving fatigue,gaining pleasure,,,,as a hobby and entertainment,,,,,,relieving fatigue + gaining pleasure + as a hobby and entertainment,یک بار,3,بعد از صبحانه,شب,بیشتر از 20 دقیقه,میوه‌ای,شب,بله,کنار دوستان,به پیشنهاد دوستان,موافقم,بله,تفاوت یا تاثیری ندارد,تفاوتی ندارد,خیر,Eg5G,خیر,خیر,,,,,,,,,,,,,,,,,,,,,,,,Eg5G,Never,Only when I have a cold or infection,Disagree,no,,Eg5G,no,9999,,1399/12/17-13:11:19,1399/12/17-13:17:05,2021-03-07 13:11:19,2021-03-07 13:17:05,346,5.8,9999,9999
https://survey.porsline.ir/n/k/7qvDfHG/3w3w?review_token=None,3w3w,مرد,28,ایرانی,,هنرستان,کارگر,فارس,شيراز,3w3w,خیر,خیر,بلی,خیر,بلی,بلی,نظری ندارم,خیر,بلی کاملا بی ضرر است,خیر,قلیان حرفه‌ای,3w3w,,,,,,,,,,,,,,,,,,,,,,,,,,,,3w3w,,,,,,,,,,,,,,,,,,,,,,,,,,3w3w,20,,,,gaining experience,,imitating others,,,curiosity,,,,gaining experience + imitating others + curiosity,سه بار,0,بعد از صبحانه,عصر,15 تا 20 دقیقه,میوه‌ای,عصر,خیر,کافه,به پیشنهاد دوستان,موافقم,بله,دوستان بیشتری دارند,خیر,بلی,3w3w,خیر,خیر,,,,,,,,,,,,,,,,,,,,,,,,3w3w,Never,No - Never,I don't know,no,,3w3w,yes,1401,spam,1399/12/27-11:45:36,1399/12/27-11:47:50,2021-03-17 11:45:36,2021-03-17 11:47:50,134,2.2,1000,1401
https://survey.porsline.ir/n/k/7qvDfHG/jEtz?review_token=None,jEtz,مرد,53,ایرانی,,نهضت,بازنشسته,فارس,شيراز,jEtz,خیر,خیر,بلی,خیر,بلی,بلی,نظری ندارم,خیر,ضرر دارد اما خیلی کم,خیر,قلیان حرفه‌ای,jEtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,jEtz,,,,,,,,,,,,,,,,,,,,,,,,,,jEtz,30,,,,,,imitating others,as a hobby and entertainment,,curiosity,,,,imitating others + as a hobby and entertainment + curiosity,یک بار,0,بعد از صبحانه,شب,بیشتر از 20 دقیقه,سنتی,شب,خیر,منزل,به پیشنهاد دوستان,موافقم,بله,دوستان بیشتری دارند,تفاوتی ندارد,خیر,jEtz,خیر,خیر,,,,,,,,,,,,,,,,,,,,,,,,jEtz,Never,Only when I have a cold or infection,I don't know,no,,jEtz,yes,1401,spam,1399/12/27-11:56:48,1399/12/27-11:59:22,2021-03-17 11:56:48,2021-03-17 11:59:22,154,2.6,1000,1401
https://survey.porsline.ir/n/k/7qvDfHG/gjHc?review_token=None,gjHc,مرد,36,ایرانی,,پیش دانشگاهی,آزاد,فارس,شيراز,gjHc,خیر,خیر,بلی,خیر,بلی,بلی,نظری ندارم,خیر,فرقی با سنتی ندارد,خیر,قلیان حرفه‌ای,gjHc,,,,,,,,,,,,,,,,,,,,,,,,,,,,gjHc,,,,,,,,,,,,,,,,,,,,,,,,,,gjHc,25,,,,gaining experience,,imitating others,,,curiosity,,,,gaining experience + imitating others + curiosity,دو بار,0,بعد از صبحانه,عصر,بیشتر از 20 دقیقه,سنتی,عصر,خیر,هنگام تفریح,از سر کنجکاوی,موافقم,بله,دوستان بیشتری دارند,تفاوتی ندارد,بلی,gjHc,خیر,خیر,,,,,,,,,,,,,,,,,,,,,,,,gjHc,Never,Only when I have a cold or infection,I don't know,no,,gjHc,yes,1401,spam,1399/12/27-12:04:36,1399/12/27-12:06:25,2021-03-17 12:04:36,2021-03-17 12:06:25,109,1.8,1000,1401
https://survey.porsline.ir/n/k/7qvDfHG/gyr6?review_token=None,gyr6,زن,40,ایرانی,,پیش دانشگاهی,خانه دار,فارس,شيراز,gyr6,بلی,بلی,خیر,خیر,خیر,خیر,نظری ندارم,خیر,بلی کاملا بی ضرر است,خیر,قلیان حرفه‌ای,gyr6,,,,,,,,,,,,,,,,,,,,,,,,,,,,gyr6,,,,,,,,,,,,,,,,,,,,,,,,,,gyr6,20,gaining peace of mind,relieving fatigue,,,life pressure and stress,,,,,,,,gaining peace of mind + relieving fatigue + life pressure and stress,یک بار,0,یک ربع,عصر,5 تا 10 دقیقه,سنتی,حوالی ظهر,بله,منزل,به پیشنهاد دوستان,قویاً موافقم,بله,دوستان کمتری دارند,بلی,بلی,gyr6,بله,بله,Fear of getting sick,,For the sake of my children,,,,,,ترس از بيمارشدن + به خاطر فرزندانم,یک بار,,کمتر از یک ماه پیش,نداشتن تفريح,فقط با اراده شخصی,تمایل زیاد به مصرف,,,,,,تمایل زیاد به مصرف,بله,حامی ندارم,gyr6,A short time,Yes - A few days a month,Strongly disagree,yes,i don't know,gyr6,yes,1400,,1399/12/17-12:29:56,1399/12/17-12:34:51,2021-03-07 12:29:56,2021-03-07 12:34:51,295,4.9,1000,1400
https://survey.porsline.ir/n/k/7qvDfHG/JDmY?review_token=None,JDmY,مرد,29,ایرانی,,دبیرستان,کارگر,فارس,فسا,JDmY,خیر,خیر,بلی,خیر,خیر,بلی,بلی,نظری ندارم,فرقی با سنتی ندارد,خیر,قلیان حرفه‌ای,JDmY,,,,,,,,,,,,,,,,,,,,,,,,,,,,JDmY,,,,,,,,,,,,,,,,,,,,,,,,,,JDmY,18,,,,,,,as a hobby and entertainment,,,,,,as a hobby and entertainment,سه بار,0,بعد از صبحانه,شب,15 تا 20 دقیقه,میوه‌ای,شب,خیر,کنار دوستان,به پیشنهاد دوستان,نظری ندارم,خیر,تفاوت یا تاثیری ندارد,تفاوتی ندارد,بلی,JDmY,خیر,خیر,,,,,,,,,,,,,,,,,,,,,,,,JDmY,Never,No - Never,I don't know,no,,JDmY,yes,1412,spam,1400/04/11-11:01:47,1400/04/11-11:07:08,2021-07-02 11:01:47,2021-07-02 11:07:08,321,5.3,1000,1412
https://survey.porsline.ir/n/k/7qvDfHG/o3gK?review_token=None,o3gK,زن,29,ایرانی,,هنرستان,آزاد,فارس,شيراز,o3gK,خیر,خیر,خیر,بلی,بلی,بلی,خیر,خیر,فرقی با سنتی ندارد,خیر,قلیان حرفه‌ای,o3gK,,,,,,,,,,,,,,,,,,,,,,,,,,,,o3gK,,,,,,,,,,,,,,,,,,,,,,,,,,o3gK,28,,,gaining pleasure,,,imitating others,,,curiosity,,,,gaining pleasure + imitating others + curiosity,دو بار,0,بعد از صبحانه,عصر,بیشتر از 20 دقیقه,سنتی,عصر,خیر,هنگام تفریح,از سر کنجکاوی,موافقم,بله,دوستان بیشتری دارند,تفاوتی ندارد,خیر,o3gK,خیر,خیر,,,,,,,,,,,,,,,,,,,,,,,,o3gK,Never,No - Never,Disagree,no,,o3gK,yes,1401,spam,1399/12/27-12:10:02,1399/12/27-12:12:22,2021-03-17 12:10:02,2021-03-17 12:12:22,140,2.3,1000,1401
https://survey.porsline.ir/n/k/7qvDfHG/HG3q?review_token=None,HG3q,مرد,34,ایرانی,,کارشناسی ( لیسانس),آزاد,فارس,شيراز,HG3q,خیر,خیر,بلی,بلی,خیر,بلی,نظری ندارم,بلی,بلی کاملا بی ضرر است,خیر,قلیان حرفه‌ای,HG3q,,,,,,,,,,,,,,,,,,,,,,,,,,,,HG3q,,,,,,,,,,,,,,,,,,,,,,,,,,HG3q,19,,,,gaining experience,life pressure and stress,,as a hobby and entertainment,,,,,,gaining experience + life pressure and stress + as a hobby and entertainment,یک بار,0,بعد از صبحانه,حوالی ظهر,15 تا 20 دقیقه,سنتی,عصر,خیر,پارک,به پیشنهاد دوستان,قویاً موافقم,بله,تفاوت یا تاثیری ندارد,بلی,خیر,HG3q,خیر,خیر,,,,,,,,,,,,,,,,,,,,,,,,HG3q,Never,No - Never,Strongly disagree,no,,HG3q,yes,1400,,1399/12/17-12:22:47,1399/12/17-12:29:19,2021-03-07 12:22:47,2021-03-07 12:29:19,392,6.5,1000,1400
https://survey.porsline.ir/n/k/7qvDfHG/hsDX?review_token=None,hsDX,مرد,18,ایرانی,,دبیرستان,محصل,فارس,مرودشت,hsDX,خیر,خیر,بلی,خیر,بلی,بلی,بلی,نظری ندارم,ضرر دارد اما خیلی کم,خیر,قلیان حرفه‌ای,hsDX,,,,,,,,,,,,,,,,,,,,,,,,,,,,hsDX,,,,,,,,,,,,,,,,,,,,,,,,,,hsDX,17,,,gaining pleasure,,,,as a hobby and entertainment,,,,,,gaining pleasure + as a hobby and entertainment,یک بار,10,نیم ساعت,ابتدای صبح,15 تا 20 دقیقه,میوه‌ای,ابتدای صبح,بله,کافه,از سر کنجکاوی,موافقم,بله,دوستان بیشتری دارند,خیر,خیر,hsDX,بله,خیر,,,,,,,,,,,,,,,,,,,,,,,,hsDX,Never,No - Never,Disagree,no,,hsDX,yes,1419,spam,1400/04/12-13:10:12,1400/04/12-13:15:07,2021-07-03 13:10:12,2021-07-03 13:15:07,295,4.9,1000,1419
https://survey.porsline.ir/n/k/7qvDfHG/GKok?review_token=None,GKok,زن,63,ایرانی,,نهضت,خانه دار,فارس,مرودشت,GKok,بلی,بلی,خیر,خیر,خیر,خیر,بلی,خیر,ضرر دارد اما خیلی کم,خیر,قلیان حرفه‌ای,GKok,,,,,,,,,,,,,,,,,,,,,,,,,,,,GKok,,,,,,,,,,,,,,,,,,,,,,,,,,GKok,20,,relieving fatigue,,,life pressure and stress,,as a hobby and entertainment,,,,,,relieving fatigue + life pressure and stress + as a hobby and entertainment,چهار بار,4,بعد از صبحانه,عصر,15 تا 20 دقیقه,سنتی,شب,بله,هنگام تفریح,سایر,قویاً موافقم,بله,تفاوت یا تاثیری ندارد,بلی,بلی,GKok,خیر,خیر,,,,,,,,,,,,,,,,,,,,,,,,GKok,Never,Only when I have a cold or infection,Somewhat agree,no,,GKok,yes,1410,spam,1400/04/09-10:10:03,1400/04/09-10:18:04,2021-06-30 10:10:03,2021-06-30 10:18:04,481,8,1000,1410
https://survey.porsline.ir/n/k/7qvDfHG/wV9G?review_token=None,wV9G,مرد,35,ایرانی,,کارشناسی ( لیسانس),آزاد,فارس,كازرون,wV9G,خیر,خیر,خیر,خیر,خیر,خیر,بلی,خیر,فرقی با سنتی ندارد,بله,قلیان حرفه‌ای,wV9G,,,,,,,,,,,,,,,,,,,,,,,,,,,,wV9G,,,,,,,,,,,,,,,,,,,,,,,,,,wV9G,20,,relieving fatigue,,,life pressure and stress,,as a hobby and entertainment,,,,,,relieving fatigue + life pressure and stress + as a hobby and entertainment,یک بار,2,بعد از صبحانه,عصر,بیشتر از 20 دقیقه,میوه‌ای,شب,خیر,منزل,از سر کنجکاوی,مخالفم,خیر,تفاوت یا تاثیری ندارد,خیر,خیر,wV9G,بله,بله,Fear of getting sick,,,,,Tired of consuming,,,ترس از بيمارشدن + خسته شدن از مصرف,بیش از سه بار,۶-۱ ماه,یک تا شش ماه پیش,نداشتن تفريح,فقط با اراده شخصی,تمایل زیاد به مصرف,بی حوصلگی,,,,,تمایل زیاد به مصرف + بی حوصلگی,بله,حامی ندارم,wV9G,Sometimes,Yes - A few days a month,Strongly disagree,no,,wV9G,no,9999,,1399/12/16-23:16:56,1399/12/16-23:36:14,2021-03-06 23:16:56,2021-03-06 23:36:14,1158,19.3,9999,9999
https://survey.porsline.ir/n/k/7qvDfHG/kzhm?review_token=None,kzhm,مرد,60,ایرانی,,راهنمایی,آزاد,فارس,شيراز,kzhm,خیر,خیر,خیر,خیر,خیر,بلی,بلی,نظری ندارم,فرقی با سنتی ندارد,خیر,قلیان حرفه‌ای,kzhm,,,,,,,,,,,,,,,,,,,,,,,,,,,,kzhm,,,,,,,,,,,,,,,,,,,,,,,,,,kzhm,23,gaining peace of mind,relieving fatigue,,,,,,,,,,,gaining peace of mind + relieving fatigue,چهار بار,3,نیم ساعت,شب,بیشتر از 20 دقیقه,سنتی,حوالی ظهر,خیر,منزل,سایر,نظری ندارم,خیر,تفاوت یا تاثیری ندارد,تفاوتی ندارد,بلی,kzhm,خیر,خیر,,,,,,,,,,,,,,,,,,,,,,,,kzhm,A short time,Only when I have a cold or infection,I don't know,no,,kzhm,yes,1412,spam,1400/04/12-13:47:27,1400/04/12-13:51:44,2021-07-03 13:47:27,2021-07-03 13:51:44,257,4.3,1000,1412
https://survey.porsline.ir/n/k/7qvDfHG/tsi3?review_token=None,tsi3,زن,43,ایرانی,,راهنمایی,خانه دار,فارس,فسا,tsi3,نظری ندارم,نظری ندارم,خیر,خیر,خیر,بلی,بلی,خیر,فرقی با سنتی ندارد,بله,قلیان حرفه‌ای,tsi3,,,,,,,,,,,,,,,,,,,,,,,,,,,,tsi3,,,,,,,,,,,,,,,,,,,,,,,,,,tsi3,18,gaining peace of mind,relieving fatigue,,,,,,,,,,,gaining peace of mind + relieving fatigue,دو بار,0,بعد از صبحانه,شب,15 تا 20 دقیقه,سنتی,عصر,خیر,منزل,سایر,نظری ندارم,خیر,تفاوت یا تاثیری ندارد,تفاوتی ندارد,خیر,tsi3,خیر,خیر,,,,,,,,,,,,,,,,,,,,,,,,tsi3,Never,Only when I have a cold or infection,I don't know,no,,tsi3,yes,1412,spam,1400/04/12-19:00:50,1400/04/12-19:03:39,2021-07-03 19:00:50,2021-07-03 19:03:39,169,2.8,1000,1412
https://survey.porsline.ir/n/k/7qvDfHG/walD?review_token=None,walD,زن,31,ایرانی,,دیپلم,خانه دار,فارس,مرودشت,walD,بلی,بلی,خیر,خیر,خیر,نظری ندارم,بلی,نظری ندارم,فرقی با سنتی ندارد,خیر,قلیان حرفه‌ای,walD,,,,,,,,,,,,,,,,,,,,,,,,,,,,walD,,,,,,,,,,,,,,,,,,,,,,,,,,walD,26,,,gaining pleasure,,,imitating others,,,,,,,gaining pleasure + imitating others,یک بار,0,نیم ساعت,حوالی ظهر,15 تا 20 دقیقه,میوه‌ای,حوالی ظهر,خیر,منزل,از سر کنجکاوی,مخالفم,خیر,دوستان کمتری دارند,خیر,خیر,walD,بله,خیر,,,,,,,,,,,,,,,,,,,,,,,,walD,Sometimes,Only when I have a cold or infection,Disagree,no,,walD,yes,1419,spam,1400/04/12-18:58:08,1400/04/12-19:07:54,2021-07-03 18:58:08,2021-07-03 19:07:54,586,9.8,1000,1419
https://survey.porsline.ir/n/k/7qvDfHG/Vit2?review_token=None,Vit2,مرد,42,ایرانی,,دکترا و بالاتر,کارمند,گلستان,تركمن,Vit2,خیر,خیر,خیر,خیر,خیر,بلی,بلی,خیر,فرقی با سنتی ندارد,بله,قلیان حرفه‌ای,Vit2,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vit2,,,,,,,,,,,,,,,,,,,,,,,,,,Vit2,18,,,gaining pleasure,,,,,,,,,,gaining pleasure,پنج بار یا بیشتر,10,پنج دقیقه,شب,5 دقیقه,میوه‌ای,شب,بله,کنار دوستان,از سر کنجکاوی,موافقم,بله,دوستان بیشتری دارند,تفاوتی ندارد,بلی,Vit2,خیر,خیر,,,,,,,,,,,,,,,,,,,,,,,,Vit2,Sometimes,Only when I have a cold or infection,Somewhat agree,yes,chronic bronchitis,Vit2,no,9999,,1400/01/16-16:59:00,1400/01/16-17:03:27,2021-04-05 16:59:00,2021-04-05 17:03:27,267,4.5,9999,9999
https://survey.porsline.ir/n/k/7qvDfHG/AMZs?review_token=None,AMZs,مرد,70,ایرانی,,دیپلم,بازنشسته,فارس,مرودشت,AMZs,خیر,خیر,خیر,خیر,بلی,خیر,بلی,خیر,ضرر دارد اما خیلی کم,خیر,قلیان حرفه‌ای,AMZs,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMZs,,,,,,,,,,,,,,,,,,,,,,,,,,AMZs,25,gaining peace of mind,,,gaining experience,life pressure and stress,,,,,,,,gaining peace of mind + gaining experience + life pressure and stress,دو بار,3,بعد از صبحانه,شب,15 تا 20 دقیقه,سنتی,حوالی ظهر,بله,کنار دوستان,به پیشنهاد دوستان,موافقم,خیر,تفاوت یا تاثیری ندارد,تفاوتی ندارد,خیر,AMZs,خیر,خیر,,,,,,,,,,,,,,,,,,,,,,,,AMZs,Sometimes,Only when I have a cold or infection,I don't know,no,,AMZs,yes,1410,spam,1400/04/08-19:26:11,1400/04/08-19:38:20,2021-06-29 19:26:11,2021-06-29 19:38:20,729,12.2,1000,1410
https://survey.porsline.ir/n/k/7qvDfHG/WYr6?review_token=None,WYr6,مرد,28,ایرانی,,راهنمایی,آزاد,فارس,فسا,WYr6,خیر,خیر,خیر,خیر,خیر,بلی,بلی,نظری ندارم,فرقی با سنتی ندارد,بله,قلیان حرفه‌ای,WYr6,,,,,,,,,,,,,,,,,,,,,,,,,,,,WYr6,,,,,,,,,,,,,,,,,,,,,,,,,,WYr6,14,,,,,,,as a hobby and entertainment,,,,,,as a hobby and entertainment,یک بار,0,بعد از صبحانه,شب,15 تا 20 دقیقه,میوه‌ای,شب,خیر,کنار دوستان,به پیشنهاد دوستان,نظری ندارم,خیر,تفاوت یا تاثیری ندارد,تفاوتی ندارد,بلی,WYr6,خیر,خیر,,,,,,,,,,,,,,,,,,,,,,,,WYr6,Never,Only when I have a cold or infection,I don't know,no,,WYr6,yes,1412,spam,1400/04/13-09:21:49,1400/04/13-09:24:27,2021-07-04 09:21:49,2021-07-04 09:24:27,158,2.6,1000,1412
https://survey.porsline.ir/n/k/7qvDfHG/2cMq?review_token=None,2cMq,مرد,31,ایرانی,,راهنمایی,آزاد,فارس,ارسنجان,2cMq,خیر,خیر,خیر,خیر,بلی,بلی,بلی,خیر,فرقی با سنتی ندارد,خیر,قلیان حرفه‌ای,2cMq,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cMq,,,,,,,,,,,,,,,,,,,,,,,,,,2cMq,18,,,gaining pleasure,,life pressure and stress,,as a hobby and entertainment,,,,,,gaining pleasure + life pressure and stress + as a hobby and entertainment,یک بار,0,نیم ساعت,شب,بیشتر از 20 دقیقه,سنتی,شب,بله,هنگام تفریح,به پیشنهاد دوستان,موافقم,خیر,دوستان بیشتری دارند,خیر,خیر,2cMq,خیر,خیر,,,,,,,,,,,,,,,,,,,,,,,,2cMq,Never,No - Never,Strongly disagree,no,,2cMq,yes,1417,,1400/04/08-19:23:40,1400/04/08-19:30:19,2021-06-29 19:23:40,2021-06-29 19:30:19,399,6.7,1000,1417
https://survey.porsline.ir/n/k/7qvDfHG/5mqK?review_token=None,5mqK,مرد,30,ایرانی,,پیش دانشگاهی,آزاد,فارس,شيراز,5mqK,خیر,خیر,بلی,خیر,بلی,نظری ندارم,نظری ندارم,خیر,فرقی با سنتی ندارد,بله,قلیان حرفه‌ای,5mqK,,,,,,,,,,,,,,,,,,,,,,,,,,,,5mqK,,,,,,,,,,,,,,,,,,,,,,,,,,5mqK,20,,,gaining pleasure,gaining experience,,imitating others,,,,,,,gaining pleasure + gaining experience + imitating others,سه بار,0,بعد از صبحانه,عصر,بیشتر از 20 دقیقه,سنتی,عصر,خیر,هنگام تفریح,از سر کنجکاوی,موافقم,بله,دوستان بیشتری دارند,تفاوتی ندارد,خیر,5mqK,خیر,خیر,,,,,,,,,,,,,,,,,,,,,,,,5mqK,Never,Only when I have a cold or infection,Disagree,no,,5mqK,yes,1406,spam,1400/01/19-11:26:57,1400/01/19-11:30:23,2021-04-08 11:26:57,2021-04-08 11:30:23,206,3.4,1000,1406
https://survey.porsline.ir/n/k/7qvDfHG/Vsds?review_token=None,Vsds,زن,30,ایرانی,,کارشناسی ( لیسانس),دنبال کار هستم,فارس,شيراز,Vsds,خیر,خیر,خیر,خیر,بلی,بلی,بلی,خیر,فرقی با سنتی ندارد,بله,قلیان حرفه‌ای,Vsds,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vsds,,,,,,,,,,,,,,,,,,,,,,,,,,Vsds,25,,,,,,,as a hobby and entertainment,,,,,,as a hobby and entertainment,یک بار,0,بعد از صبحانه,شب,10 تا 15 دقیقه,سنتی,شب,خیر,هنگام تفریح,از سر کنجکاوی,موافقم,خیر,دوستان بیشتری دارند,تفاوتی ندارد,خیر,Vsds,بله,بله,,,,,,Tired of consuming,Financial costs,,خسته شدن از مصرف + هزينه های مالی,یک بار,,بیش از یک سال پیش,Other,فقط با اراده شخصی,,بی حوصلگی,,,,,بی حوصلگی,بله,حامی ندارم,Vsds,Never,Yes - Most days of the week,Strongly disagree,no,,Vsds,no,9999,,1399/12/16-21:07:56,1399/12/16-21:13:33,2021-03-06 21:07:56,2021-03-06 21:13:33,337,5.6,9999,9999
https://survey.porsline.ir/n/k/7qvDfHG/UfRk?review_token=None,UfRk,مرد,39,ایرانی,,راهنمایی,کارگر,فارس,شيراز,UfRk,خیر,خیر,بلی,خیر,بلی,نظری ندارم,نظری ندارم,خیر,فرقی با سنتی ندارد,خیر,قلیان حرفه‌ای,UfRk,,,,,,,,,,,,,,,,,,,,,,,,,,,,UfRk,,,,,,,,,,,,,,,,,,,,,,,,,,UfRk,25,,relieving fatigue,gaining pleasure,gaining experience,,,,,,,,,relieving fatigue + gaining pleasure + gaining experience,دو بار,0,بعد از صبحانه,شب,بیشتر از 20 دقیقه,سنتی,شب,خیر,کنار دوستان,به پیشنهاد دوستان,موافقم,بله,تفاوت یا تاثیری ندارد,تفاوتی ندارد,بلی,UfRk,خیر,خیر,,,,,,,,,,,,,,,,,,,,,,,,UfRk,Never,Only when I have a cold or infection,I don't know,no,,UfRk,yes,1406,spam,1400/01/19-11:36:22,1400/01/19-11:38:49,2021-04-08 11:36:22,2021-04-08 11:38:49,147,2.5,1000,1406
https://survey.porsline.ir/n/k/7qvDfHG/4yBx?review_token=None,4yBx,مرد,40,ایرانی,,هنرستان,آزاد,فارس,شيراز,4yBx,خیر,خیر,بلی,بلی,بلی,نظری ندارم,نظری ندارم,خیر,ضرر دارد اما خیلی کم,خیر,قلیان حرفه‌ای,4yBx,,,,,,,,,,,,,,,,,,,,,,,,,,,,4yBx,,,,,,,,,,,,,,,,,,,,,,,,,,4yBx,25,,,,gaining experience,,imitating others,,,curiosity,,,,gaining experience + imitating others + curiosity,دو بار,0,بعد از صبحانه,شب,بیشتر از 20 دقیقه,سنتی,شب,خیر,کنار دوستان,از سر کنجکاوی,موافقم,بله,دوستان بیشتری دارند,تفاوتی ندارد,خیر,4yBx,خیر,خیر,,,,,,,,,,,,,,,,,,,,,,,,4yBx,Never,Only when I have a cold or infection,I don't know,no,,4yBx,yes,1406,spam,1400/01/19-11:43:42,1400/01/19-11:45:56,2021-04-08 11:43:42,2021-04-08 11:45:56,134,2.2,1000,1406
